YearStart,LocationAbbr,LocationDesc,Stratification1,StratificationCategoryId1
2020,PA,Pennsylvania,Hawaiian/Pacific Islander,RACE
2020,PA,Pennsylvania,American Indian/Alaska Native,RACE
2014,PA,Pennsylvania,Hawaiian/Pacific Islander,RACE
2017,PA,Pennsylvania,Hawaiian/Pacific Islander,RACE
2014,PA,Pennsylvania,Other,RACE
2017,PA,Pennsylvania,Other,RACE
2014,PA,Pennsylvania,American Indian/Alaska Native,RACE
2017,PA,Pennsylvania,American Indian/Alaska Native,RACE
2011,PA,Pennsylvania,Hawaiian/Pacific Islander,RACE
2013,PA,Pennsylvania,American Indian/Alaska Native,RACE
2011,PA,Pennsylvania,Other,RACE
2019,PA,Pennsylvania,American Indian/Alaska Native,RACE
2019,PA,Pennsylvania,Other,RACE
2019,PA,Pennsylvania,Hawaiian/Pacific Islander,RACE
2013,PA,Pennsylvania,Other,RACE
2012,PA,Pennsylvania,Hawaiian/Pacific Islander,RACE
2015,PA,Pennsylvania,Hawaiian/Pacific Islander,RACE
2015,PA,Pennsylvania,American Indian/Alaska Native,RACE
2012,PA,Pennsylvania,Other,RACE
2013,PA,Pennsylvania,Hawaiian/Pacific Islander,RACE
2011,PA,Pennsylvania,American Indian/Alaska Native,RACE
2015,PA,Pennsylvania,Other,RACE
2016,PA,Pennsylvania,American Indian/Alaska Native,RACE
2016,PA,Pennsylvania,Hawaiian/Pacific Islander,RACE
2016,PA,Pennsylvania,Other,RACE
2021,PA,Pennsylvania,Hawaiian/Pacific Islander,RACE
2021,PA,Pennsylvania,Other,RACE
2021,PA,Pennsylvania,American Indian/Alaska Native,RACE
2022,PA,Pennsylvania,Other,RACE
2022,PA,Pennsylvania,American Indian/Alaska Native,RACE
2022,PA,Pennsylvania,Hawaiian/Pacific Islander,RACE
2013,PR,Puerto Rico,Non-Hispanic Black,RACE
2020,PR,Puerto Rico,American Indian/Alaska Native,RACE
2018,PR,Puerto Rico,American Indian/Alaska Native,RACE
2018,PR,Puerto Rico,Non-Hispanic Black,RACE
2015,PR,Puerto Rico,Hawaiian/Pacific Islander,RACE
2018,PR,Puerto Rico,2 or more races,RACE
2015,PR,Puerto Rico,Other,RACE
2013,PR,Puerto Rico,Hawaiian/Pacific Islander,RACE
2018,PR,Puerto Rico,Other,RACE
2015,PR,Puerto Rico,Asian,RACE
2018,PR,Puerto Rico,Non-Hispanic White,RACE
2018,PR,Puerto Rico,Asian,RACE
2013,PR,Puerto Rico,2 or more races,RACE
2018,PR,Puerto Rico,Hawaiian/Pacific Islander,RACE
2015,PR,Puerto Rico,Non-Hispanic White,RACE
2020,PR,Puerto Rico,Non-Hispanic Black,RACE
2015,PR,Puerto Rico,American Indian/Alaska Native,RACE
2020,PR,Puerto Rico,2 or more races,RACE
2016,PR,Puerto Rico,2 or more races,RACE
2013,PR,Puerto Rico,Asian,RACE
2020,PR,Puerto Rico,Other,RACE
2020,PR,Puerto Rico,Non-Hispanic White,RACE
2020,PR,Puerto Rico,Asian,RACE
2013,PR,Puerto Rico,Other,RACE
2020,PR,Puerto Rico,Hawaiian/Pacific Islander,RACE
2015,PR,Puerto Rico,Non-Hispanic Black,RACE
2013,PR,Puerto Rico,American Indian/Alaska Native,RACE
2015,PR,Puerto Rico,2 or more races,RACE
2014,PR,Puerto Rico,Hawaiian/Pacific Islander,RACE
2014,PR,Puerto Rico,Non-Hispanic Black,RACE
2014,PR,Puerto Rico,Other,RACE
2014,PR,Puerto Rico,Asian,RACE
2017,PR,Puerto Rico,Non-Hispanic White,RACE
2013,PR,Puerto Rico,Non-Hispanic White,RACE
2014,PR,Puerto Rico,2 or more races,RACE
2014,PR,Puerto Rico,Non-Hispanic White,RACE
2017,PR,Puerto Rico,Hawaiian/Pacific Islander,RACE
2017,PR,Puerto Rico,Non-Hispanic Black,RACE
2017,PR,Puerto Rico,Other,RACE
2017,PR,Puerto Rico,Asian,RACE
2017,PR,Puerto Rico,American Indian/Alaska Native,RACE
2017,PR,Puerto Rico,2 or more races,RACE
2014,PR,Puerto Rico,American Indian/Alaska Native,RACE
2019,PR,Puerto Rico,American Indian/Alaska Native,RACE
2019,PR,Puerto Rico,Non-Hispanic Black,RACE
2019,PR,Puerto Rico,2 or more races,RACE
2019,PR,Puerto Rico,Non-Hispanic White,RACE
2019,PR,Puerto Rico,Other,RACE
2019,PR,Puerto Rico,Hawaiian/Pacific Islander,RACE
2019,PR,Puerto Rico,Asian,RACE
2016,PR,Puerto Rico,Non-Hispanic Black,RACE
2016,PR,Puerto Rico,Hawaiian/Pacific Islander,RACE
2016,PR,Puerto Rico,Asian,RACE
2016,PR,Puerto Rico,Other,RACE
2016,PR,Puerto Rico,American Indian/Alaska Native,RACE
2016,PR,Puerto Rico,Non-Hispanic White,RACE
2021,PR,Puerto Rico,American Indian/Alaska Native,RACE
2021,PR,Puerto Rico,2 or more races,RACE
2021,PR,Puerto Rico,Non-Hispanic Black,RACE
2021,PR,Puerto Rico,Asian,RACE
2021,PR,Puerto Rico,Other,RACE
2021,PR,Puerto Rico,Non-Hispanic White,RACE
2021,PR,Puerto Rico,Hawaiian/Pacific Islander,RACE
2022,PR,Puerto Rico,Asian,RACE
2022,PR,Puerto Rico,American Indian/Alaska Native,RACE
2022,PR,Puerto Rico,Non-Hispanic White,RACE
2022,PR,Puerto Rico,Non-Hispanic Black,RACE
2022,PR,Puerto Rico,Other,RACE
2022,PR,Puerto Rico,2 or more races,RACE
2022,PR,Puerto Rico,Hawaiian/Pacific Islander,RACE
2018,RI,Rhode Island,American Indian/Alaska Native,RACE
2018,RI,Rhode Island,Hawaiian/Pacific Islander,RACE
2020,RI,Rhode Island,American Indian/Alaska Native,RACE
2020,RI,Rhode Island,Hawaiian/Pacific Islander,RACE
2017,RI,Rhode Island,Hawaiian/Pacific Islander,RACE
2017,RI,Rhode Island,American Indian/Alaska Native,RACE
2014,RI,Rhode Island,American Indian/Alaska Native,RACE
2011,RI,Rhode Island,American Indian/Alaska Native,RACE
2015,RI,Rhode Island,Hawaiian/Pacific Islander,RACE
2011,RI,Rhode Island,Hawaiian/Pacific Islander,RACE
2014,RI,Rhode Island,Hawaiian/Pacific Islander,RACE
2012,RI,Rhode Island,American Indian/Alaska Native,RACE
2013,RI,Rhode Island,American Indian/Alaska Native,RACE
2015,RI,Rhode Island,American Indian/Alaska Native,RACE
2012,RI,Rhode Island,Hawaiian/Pacific Islander,RACE
2019,RI,Rhode Island,American Indian/Alaska Native,RACE
2019,RI,Rhode Island,Hawaiian/Pacific Islander,RACE
2011,RI,Rhode Island,2 or more races,RACE
2013,RI,Rhode Island,Hawaiian/Pacific Islander,RACE
2012,RI,Rhode Island,2 or more races,RACE
2012,RI,Rhode Island,Other,RACE
2016,RI,Rhode Island,Other,RACE
2016,RI,Rhode Island,American Indian/Alaska Native,RACE
2016,RI,Rhode Island,Hawaiian/Pacific Islander,RACE
2021,RI,Rhode Island,American Indian/Alaska Native,RACE
2021,RI,Rhode Island,Hawaiian/Pacific Islander,RACE
2022,RI,Rhode Island,Other,RACE
2022,RI,Rhode Island,Hawaiian/Pacific Islander,RACE
2022,RI,Rhode Island,American Indian/Alaska Native,RACE
2018,SC,South Carolina,Hawaiian/Pacific Islander,RACE
2020,SC,South Carolina,American Indian/Alaska Native,RACE
2020,SC,South Carolina,Asian,RACE
2020,SC,South Carolina,Hawaiian/Pacific Islander,RACE
2020,SC,South Carolina,Other,RACE
2012,SC,South Carolina,Hawaiian/Pacific Islander,RACE
2014,SC,South Carolina,Hawaiian/Pacific Islander,RACE
2013,SC,South Carolina,Hawaiian/Pacific Islander,RACE
2011,SC,South Carolina,Hawaiian/Pacific Islander,RACE
2014,SC,South Carolina,Other,RACE
2017,SC,South Carolina,Hawaiian/Pacific Islander,RACE
2019,SC,South Carolina,Other,RACE
2019,SC,South Carolina,Asian,RACE
2019,SC,South Carolina,Hawaiian/Pacific Islander,RACE
2013,SC,South Carolina,Other,RACE
2015,SC,South Carolina,Hawaiian/Pacific Islander,RACE
2015,SC,South Carolina,Other,RACE
2016,SC,South Carolina,Hawaiian/Pacific Islander,RACE
2021,SC,South Carolina,Hawaiian/Pacific Islander,RACE
2022,SC,South Carolina,Hawaiian/Pacific Islander,RACE
2022,SC,South Carolina,Other,RACE
2018,SD,South Dakota,Hawaiian/Pacific Islander,RACE
2017,SD,South Dakota,Other,RACE
2018,SD,South Dakota,Other,RACE
2018,SD,South Dakota,Non-Hispanic Black,RACE
2018,SD,South Dakota,Asian,RACE
2020,SD,South Dakota,Hawaiian/Pacific Islander,RACE
2020,SD,South Dakota,Other,RACE
2016,SD,South Dakota,Other,RACE
2020,SD,South Dakota,Non-Hispanic Black,RACE
2020,SD,South Dakota,Asian,RACE
2014,SD,South Dakota,Asian,RACE
2017,SD,South Dakota,Asian,RACE
2014,SD,South Dakota,Other,RACE
2017,SD,South Dakota,Non-Hispanic Black,RACE
2014,SD,South Dakota,Non-Hispanic Black,RACE
2017,SD,South Dakota,Hawaiian/Pacific Islander,RACE
2015,SD,South Dakota,Other,RACE
2013,SD,South Dakota,Hawaiian/Pacific Islander,RACE
2011,SD,South Dakota,Other,RACE
2015,SD,South Dakota,Hawaiian/Pacific Islander,RACE
2014,SD,South Dakota,Hawaiian/Pacific Islander,RACE
2015,SD,South Dakota,Non-Hispanic Black,RACE
2019,SD,South Dakota,Asian,RACE
2013,SD,South Dakota,Other,RACE
2019,SD,South Dakota,Other,RACE
2015,SD,South Dakota,Asian,RACE
2019,SD,South Dakota,Non-Hispanic Black,RACE
2012,SD,South Dakota,Non-Hispanic Black,RACE
2019,SD,South Dakota,Hawaiian/Pacific Islander,RACE
2012,SD,South Dakota,Asian,RACE
2011,SD,South Dakota,Asian,RACE
2012,SD,South Dakota,Other,RACE
2011,SD,South Dakota,Non-Hispanic Black,RACE
2012,SD,South Dakota,Hawaiian/Pacific Islander,RACE
2011,SD,South Dakota,Hawaiian/Pacific Islander,RACE
2013,SD,South Dakota,Asian,RACE
2013,SD,South Dakota,Non-Hispanic Black,RACE
2016,SD,South Dakota,Hawaiian/Pacific Islander,RACE
2016,SD,South Dakota,Asian,RACE
2016,SD,South Dakota,Non-Hispanic Black,RACE
2021,SD,South Dakota,Other,RACE
2021,SD,South Dakota,Asian,RACE
2021,SD,South Dakota,Hawaiian/Pacific Islander,RACE
2021,SD,South Dakota,Non-Hispanic Black,RACE
2022,SD,South Dakota,Hawaiian/Pacific Islander,RACE
2022,SD,South Dakota,Other,RACE
2022,SD,South Dakota,Asian,RACE
2018,TN,Tennessee,Hawaiian/Pacific Islander,RACE
2018,TN,Tennessee,Asian,RACE
2018,TN,Tennessee,Other,RACE
2018,TN,Tennessee,American Indian/Alaska Native,RACE
2020,TN,Tennessee,Hawaiian/Pacific Islander,RACE
2020,TN,Tennessee,Asian,RACE
2020,TN,Tennessee,Other,RACE
2020,TN,Tennessee,American Indian/Alaska Native,RACE
2017,TN,Tennessee,Asian,RACE
2014,TN,Tennessee,Other,RACE
2014,TN,Tennessee,American Indian/Alaska Native,RACE
2014,TN,Tennessee,2 or more races,RACE
2013,TN,Tennessee,Asian,RACE
2011,TN,Tennessee,American Indian/Alaska Native,RACE
2015,TN,Tennessee,Other,RACE
2011,TN,Tennessee,Other,RACE
2017,TN,Tennessee,Other,RACE
2014,TN,Tennessee,Asian,RACE
2013,TN,Tennessee,American Indian/Alaska Native,RACE
2014,TN,Tennessee,Hawaiian/Pacific Islander,RACE
2011,TN,Tennessee,Hawaiian/Pacific Islander,RACE
2017,TN,Tennessee,Hawaiian/Pacific Islander,RACE
2019,TN,Tennessee,Hawaiian/Pacific Islander,RACE
2019,TN,Tennessee,Asian,RACE
2013,TN,Tennessee,Hispanic,RACE
2019,TN,Tennessee,Other,RACE
2012,TN,Tennessee,Asian,RACE
2013,TN,Tennessee,Hawaiian/Pacific Islander,RACE
2011,TN,Tennessee,Asian,RACE
2013,TN,Tennessee,2 or more races,RACE
2015,TN,Tennessee,Asian,RACE
2012,TN,Tennessee,Other,RACE
2012,TN,Tennessee,American Indian/Alaska Native,RACE
2013,TN,Tennessee,Other,RACE
2012,TN,Tennessee,Hawaiian/Pacific Islander,RACE
2015,TN,Tennessee,Hawaiian/Pacific Islander,RACE
2016,TN,Tennessee,Asian,RACE
2016,TN,Tennessee,Hawaiian/Pacific Islander,RACE
2016,TN,Tennessee,Other,RACE
2016,TN,Tennessee,American Indian/Alaska Native,RACE
2021,TN,Tennessee,Hawaiian/Pacific Islander,RACE
2021,TN,Tennessee,Other,RACE
2022,TN,Tennessee,Other,RACE
2022,TN,Tennessee,Hawaiian/Pacific Islander,RACE
2022,TN,Tennessee,American Indian/Alaska Native,RACE
2022,TN,Tennessee,Asian,RACE
2018,TX,Texas,Hawaiian/Pacific Islander,RACE
2020,TX,Texas,Hawaiian/Pacific Islander,RACE
2014,TX,Texas,Hawaiian/Pacific Islander,RACE
2014,TX,Texas,Other,RACE
2017,TX,Texas,Other,RACE
2017,TX,Texas,Hawaiian/Pacific Islander,RACE
2015,TX,Texas,Hawaiian/Pacific Islander,RACE
2015,TX,Texas,Other,RACE
2011,TX,Texas,Other,RACE
2011,TX,Texas,Hawaiian/Pacific Islander,RACE
2019,TX,Texas,Hawaiian/Pacific Islander,RACE
2013,TX,Texas,Hawaiian/Pacific Islander,RACE
2013,TX,Texas,Other,RACE
2012,TX,Texas,Other,RACE
2012,TX,Texas,Hawaiian/Pacific Islander,RACE
2012,TX,Texas,American Indian/Alaska Native,RACE
2016,TX,Texas,Other,RACE
2016,TX,Texas,Hawaiian/Pacific Islander,RACE
2021,TX,Texas,Hawaiian/Pacific Islander,RACE
2022,TX,Texas,Other,RACE
2022,TX,Texas,Hawaiian/Pacific Islander,RACE
2018,UT,Utah,Hawaiian/Pacific Islander,RACE
2018,UT,Utah,Other,RACE
2020,UT,Utah,Hawaiian/Pacific Islander,RACE
2017,UT,Utah,Other,RACE
2020,UT,Utah,Other,RACE
2017,UT,Utah,Hawaiian/Pacific Islander,RACE
2014,UT,Utah,Hawaiian/Pacific Islander,RACE
2014,UT,Utah,Other,RACE
2017,UT,Utah,Non-Hispanic Black,RACE
2019,UT,Utah,Hawaiian/Pacific Islander,RACE
2013,UT,Utah,Other,RACE
2019,UT,Utah,Other,RACE
2011,UT,Utah,Hawaiian/Pacific Islander,RACE
2015,UT,Utah,Other,RACE
2013,UT,Utah,Hawaiian/Pacific Islander,RACE
2012,UT,Utah,Hawaiian/Pacific Islander,RACE
2016,UT,Utah,Other,RACE
2016,UT,Utah,Hawaiian/Pacific Islander,RACE
2021,UT,Utah,Hawaiian/Pacific Islander,RACE
2021,UT,Utah,Other,RACE
2022,UT,Utah,Other,RACE
2022,UT,Utah,Non-Hispanic Black,RACE
2022,UT,Utah,Hawaiian/Pacific Islander,RACE
2018,VT,Vermont,Asian,RACE
2018,VT,Vermont,Hawaiian/Pacific Islander,RACE
2018,VT,Vermont,Non-Hispanic Black,RACE
2020,VT,Vermont,Asian,RACE
2020,VT,Vermont,Hawaiian/Pacific Islander,RACE
2020,VT,Vermont,Non-Hispanic Black,RACE
2020,VT,Vermont,American Indian/Alaska Native,RACE
2017,VT,Vermont,Non-Hispanic Black,RACE
2014,VT,Vermont,Non-Hispanic Black,RACE
2017,VT,Vermont,Asian,RACE
2014,VT,Vermont,Asian,RACE
2017,VT,Vermont,Hawaiian/Pacific Islander,RACE
2014,VT,Vermont,Hispanic,RACE
2014,VT,Vermont,American Indian/Alaska Native,RACE
2015,VT,Vermont,Asian,RACE
2011,VT,Vermont,Non-Hispanic Black,RACE
2014,VT,Vermont,Hawaiian/Pacific Islander,RACE
2013,VT,Vermont,Asian,RACE
2017,VT,Vermont,Other,RACE
2012,VT,Vermont,Hawaiian/Pacific Islander,RACE
2014,VT,Vermont,Other,RACE
2015,VT,Vermont,Hawaiian/Pacific Islander,RACE
2019,VT,Vermont,Asian,RACE
2019,VT,Vermont,Hawaiian/Pacific Islander,RACE
2019,VT,Vermont,American Indian/Alaska Native,RACE
2019,VT,Vermont,Non-Hispanic Black,RACE
2015,VT,Vermont,Other,RACE
2012,VT,Vermont,Other,RACE
2011,VT,Vermont,Asian,RACE
2012,VT,Vermont,American Indian/Alaska Native,RACE
2012,VT,Vermont,Non-Hispanic Black,RACE
2011,VT,Vermont,Hawaiian/Pacific Islander,RACE
2013,VT,Vermont,Hawaiian/Pacific Islander,RACE
2012,VT,Vermont,Asian,RACE
2011,VT,Vermont,Other,RACE
2013,VT,Vermont,Other,RACE
2013,VT,Vermont,Non-Hispanic Black,RACE
2015,VT,Vermont,Non-Hispanic Black,RACE
2016,VT,Vermont,Non-Hispanic Black,RACE
2016,VT,Vermont,Asian,RACE
2016,VT,Vermont,Hawaiian/Pacific Islander,RACE
2021,VT,Vermont,Hawaiian/Pacific Islander,RACE
2021,VT,Vermont,Asian,RACE
2021,VT,Vermont,Non-Hispanic Black,RACE
2022,VT,Vermont,Other,RACE
2022,VT,Vermont,Hawaiian/Pacific Islander,RACE
2018,VI,Virgin Islands,Hispanic,RACE
2018,VI,Virgin Islands,2 or more races,RACE
2018,VI,Virgin Islands,American Indian/Alaska Native,RACE
2018,VI,Virgin Islands,Non-Hispanic Black,RACE
2018,VI,Virgin Islands,Non-Hispanic White,RACE
2018,VI,Virgin Islands,Hawaiian/Pacific Islander,RACE
2018,VI,Virgin Islands,Asian,RACE
2018,VI,Virgin Islands,Other,RACE
2017,VI,Virgin Islands,Other,RACE
2017,VI,Virgin Islands,Non-Hispanic Black,RACE
2017,VI,Virgin Islands,Non-Hispanic White,RACE
2017,VI,Virgin Islands,2 or more races,RACE
2017,VI,Virgin Islands,Hawaiian/Pacific Islander,RACE
2017,VI,Virgin Islands,American Indian/Alaska Native,RACE
2017,VI,Virgin Islands,Asian,RACE
2017,VI,Virgin Islands,Hispanic,RACE
2016,VI,Virgin Islands,Hawaiian/Pacific Islander,RACE
2016,VI,Virgin Islands,2 or more races,RACE
2016,VI,Virgin Islands,American Indian/Alaska Native,RACE
2016,VI,Virgin Islands,Other,RACE
2016,VI,Virgin Islands,Asian,RACE
2021,VI,Virgin Islands,Asian,RACE
2021,VI,Virgin Islands,Other,RACE
2021,VI,Virgin Islands,2 or more races,RACE
2021,VI,Virgin Islands,American Indian/Alaska Native,RACE
2021,VI,Virgin Islands,Hawaiian/Pacific Islander,RACE
2022,VI,Virgin Islands,2 or more races,RACE
2022,VI,Virgin Islands,Hawaiian/Pacific Islander,RACE
2022,VI,Virgin Islands,Asian,RACE
2022,VI,Virgin Islands,American Indian/Alaska Native,RACE
2022,VI,Virgin Islands,Other,RACE
2018,VA,Virginia,Other,RACE
2018,VA,Virginia,Hawaiian/Pacific Islander,RACE
2016,VA,Virginia,Other,RACE
2020,VA,Virginia,Other,RACE
2020,VA,Virginia,Hawaiian/Pacific Islander,RACE
2014,VA,Virginia,Hawaiian/Pacific Islander,RACE
2017,VA,Virginia,Other,RACE
2014,VA,Virginia,Other,RACE
2011,VA,Virginia,Other,RACE
2015,VA,Virginia,Other,RACE
2017,VA,Virginia,Hawaiian/Pacific Islander,RACE
2019,VA,Virginia,Other,RACE
2019,VA,Virginia,Hawaiian/Pacific Islander,RACE
2013,VA,Virginia,Hawaiian/Pacific Islander,RACE
2011,VA,Virginia,Hawaiian/Pacific Islander,RACE
2011,VA,Virginia,American Indian/Alaska Native,RACE
2012,VA,Virginia,Hawaiian/Pacific Islander,RACE
2015,VA,Virginia,Hawaiian/Pacific Islander,RACE
2016,VA,Virginia,Hawaiian/Pacific Islander,RACE
2021,VA,Virginia,Hawaiian/Pacific Islander,RACE
2021,VA,Virginia,American Indian/Alaska Native,RACE
2022,VA,Virginia,Hawaiian/Pacific Islander,RACE
2022,VA,Virginia,Other,RACE
2014,WA,Washington,Hawaiian/Pacific Islander,RACE
2017,WA,Washington,Hawaiian/Pacific Islander,RACE
2019,WA,Washington,Hawaiian/Pacific Islander,RACE
2011,WA,Washington,Hawaiian/Pacific Islander,RACE
2013,WA,Washington,Hawaiian/Pacific Islander,RACE
2016,WA,Washington,Hawaiian/Pacific Islander,RACE
2022,WA,Washington,Other,RACE
2018,WV,West Virginia,Hispanic,RACE
2018,WV,West Virginia,Other,RACE
2018,WV,West Virginia,Asian,RACE
2018,WV,West Virginia,Hawaiian/Pacific Islander,RACE
2018,WV,West Virginia,American Indian/Alaska Native,RACE
2020,WV,West Virginia,Other,RACE
2016,WV,West Virginia,American Indian/Alaska Native,RACE
2020,WV,West Virginia,Asian,RACE
2014,WV,West Virginia,Other,RACE
2020,WV,West Virginia,Hawaiian/Pacific Islander,RACE
2020,WV,West Virginia,American Indian/Alaska Native,RACE
2017,WV,West Virginia,Asian,RACE
2014,WV,West Virginia,Hawaiian/Pacific Islander,RACE
2017,WV,West Virginia,Other,RACE
2011,WV,West Virginia,Hawaiian/Pacific Islander,RACE
2015,WV,West Virginia,Hispanic,RACE
2012,WV,West Virginia,Other,RACE
2013,WV,West Virginia,Other,RACE
2017,WV,West Virginia,American Indian/Alaska Native,RACE
2014,WV,West Virginia,Asian,RACE
2011,WV,West Virginia,Asian,RACE
2014,WV,West Virginia,Hispanic,RACE
2014,WV,West Virginia,American Indian/Alaska Native,RACE
2017,WV,West Virginia,Hawaiian/Pacific Islander,RACE
2017,WV,West Virginia,Hispanic,RACE
2019,WV,West Virginia,Hawaiian/Pacific Islander,RACE
2015,WV,West Virginia,Other,RACE
2019,WV,West Virginia,American Indian/Alaska Native,RACE
2019,WV,West Virginia,Hispanic,RACE
2013,WV,West Virginia,Hawaiian/Pacific Islander,RACE
2019,WV,West Virginia,Other,RACE
2019,WV,West Virginia,Asian,RACE
2013,WV,West Virginia,American Indian/Alaska Native,RACE
2012,WV,West Virginia,Asian,RACE
2015,WV,West Virginia,Hawaiian/Pacific Islander,RACE
2012,WV,West Virginia,American Indian/Alaska Native,RACE
2013,WV,West Virginia,Asian,RACE
2015,WV,West Virginia,Asian,RACE
2015,WV,West Virginia,American Indian/Alaska Native,RACE
2011,WV,West Virginia,American Indian/Alaska Native,RACE
2012,WV,West Virginia,Hawaiian/Pacific Islander,RACE
2011,WV,West Virginia,Other,RACE
2016,WV,West Virginia,Other,RACE
2016,WV,West Virginia,Hawaiian/Pacific Islander,RACE
2016,WV,West Virginia,Asian,RACE
2016,WV,West Virginia,Hispanic,RACE
2021,WV,West Virginia,Asian,RACE
2021,WV,West Virginia,Other,RACE
2021,WV,West Virginia,Hawaiian/Pacific Islander,RACE
2021,WV,West Virginia,American Indian/Alaska Native,RACE
2022,WV,West Virginia,American Indian/Alaska Native,RACE
2022,WV,West Virginia,Other,RACE
2022,WV,West Virginia,Hawaiian/Pacific Islander,RACE
2022,WV,West Virginia,Asian,RACE
2018,WI,Wisconsin,Asian,RACE
2018,WI,Wisconsin,Hawaiian/Pacific Islander,RACE
2020,WI,Wisconsin,Other,RACE
2020,WI,Wisconsin,Hawaiian/Pacific Islander,RACE
2017,WI,Wisconsin,Other,RACE
2012,WI,Wisconsin,Asian,RACE
2015,WI,Wisconsin,Hawaiian/Pacific Islander,RACE
2012,WI,Wisconsin,Other,RACE
2013,WI,Wisconsin,Hawaiian/Pacific Islander,RACE
2014,WI,Wisconsin,Hawaiian/Pacific Islander,RACE
2017,WI,Wisconsin,Hawaiian/Pacific Islander,RACE
2019,WI,Wisconsin,Other,RACE
2019,WI,Wisconsin,Hawaiian/Pacific Islander,RACE
2019,WI,Wisconsin,Asian,RACE
2012,WI,Wisconsin,Hawaiian/Pacific Islander,RACE
2015,WI,Wisconsin,Other,RACE
2011,WI,Wisconsin,2 or more races,RACE
2013,WI,Wisconsin,Other,RACE
2015,WI,Wisconsin,Asian,RACE
2011,WI,Wisconsin,Asian,RACE
2012,WI,Wisconsin,2 or more races,RACE
2011,WI,Wisconsin,Hawaiian/Pacific Islander,RACE
2013,WI,Wisconsin,Asian,RACE
2016,WI,Wisconsin,Hawaiian/Pacific Islander,RACE
2016,WI,Wisconsin,Other,RACE
2016,WI,Wisconsin,Asian,RACE
2021,WI,Wisconsin,Other,RACE
2021,WI,Wisconsin,Hawaiian/Pacific Islander,RACE
2022,WI,Wisconsin,Other,RACE
2022,WI,Wisconsin,Hawaiian/Pacific Islander,RACE
2018,WY,Wyoming,Asian,RACE
2018,WY,Wyoming,Other,RACE
2018,WY,Wyoming,2 or more races,RACE
2018,WY,Wyoming,Non-Hispanic Black,RACE
2018,WY,Wyoming,American Indian/Alaska Native,RACE
2018,WY,Wyoming,Hawaiian/Pacific Islander,RACE
2020,WY,Wyoming,Asian,RACE
2020,WY,Wyoming,Other,RACE
2020,WY,Wyoming,Non-Hispanic Black,RACE
2020,WY,Wyoming,Hawaiian/Pacific Islander,RACE
2017,WY,Wyoming,Hawaiian/Pacific Islander,RACE
2017,WY,Wyoming,Non-Hispanic Black,RACE
2017,WY,Wyoming,Other,RACE
2014,WY,Wyoming,Hawaiian/Pacific Islander,RACE
2011,WY,Wyoming,Non-Hispanic Black,RACE
2012,WY,Wyoming,Non-Hispanic Black,RACE
2015,WY,Wyoming,2 or more races,RACE
2015,WY,Wyoming,Non-Hispanic Black,RACE
2011,WY,Wyoming,Hawaiian/Pacific Islander,RACE
2015,WY,Wyoming,Asian,RACE
2014,WY,Wyoming,Asian,RACE
2014,WY,Wyoming,Non-Hispanic Black,RACE
2017,WY,Wyoming,Asian,RACE
2012,WY,Wyoming,Other,RACE
2019,WY,Wyoming,Asian,RACE
2019,WY,Wyoming,Other,RACE
2013,WY,Wyoming,Asian,RACE
2019,WY,Wyoming,Non-Hispanic Black,RACE
2011,WY,Wyoming,Other,RACE
2019,WY,Wyoming,Hawaiian/Pacific Islander,RACE
2013,WY,Wyoming,Non-Hispanic Black,RACE
2015,WY,Wyoming,Hawaiian/Pacific Islander,RACE
2012,WY,Wyoming,Hawaiian/Pacific Islander,RACE
2011,WY,Wyoming,Asian,RACE
2012,WY,Wyoming,Asian,RACE
2013,WY,Wyoming,Hawaiian/Pacific Islander,RACE
2015,WY,Wyoming,Other,RACE
2016,WY,Wyoming,American Indian/Alaska Native,RACE
2016,WY,Wyoming,Asian,RACE
2016,WY,Wyoming,Other,RACE
2016,WY,Wyoming,2 or more races,RACE
2016,WY,Wyoming,Hawaiian/Pacific Islander,RACE
2016,WY,Wyoming,Non-Hispanic Black,RACE
2021,WY,Wyoming,Non-Hispanic Black,RACE
2021,WY,Wyoming,American Indian/Alaska Native,RACE
2021,WY,Wyoming,Hawaiian/Pacific Islander,RACE
2021,WY,Wyoming,Asian,RACE
2021,WY,Wyoming,Other,RACE
2022,WY,Wyoming,2 or more races,RACE
2022,WY,Wyoming,Asian,RACE
2022,WY,Wyoming,Non-Hispanic Black,RACE
2022,WY,Wyoming,Other,RACE
2022,WY,Wyoming,Hawaiian/Pacific Islander,RACE
2018,AL,Alabama,2 or more races,RACE
2018,AL,Alabama,Non-Hispanic Black,RACE
2018,AL,Alabama,Non-Hispanic White,RACE
2018,AL,Alabama,American Indian/Alaska Native,RACE
2018,AL,Alabama,Hispanic,RACE
2020,AL,Alabama,2 or more races,RACE
2020,AL,Alabama,Non-Hispanic Black,RACE
2020,AL,Alabama,Non-Hispanic White,RACE
2020,AL,Alabama,American Indian/Alaska Native,RACE
